Year,Code,Destination,Gender,AgeGroup,InternationalMigrantStocks,TotalPopulation,IMSPercentageofTotalPop
2019,276,Germany,female ,15_19,146092,1987284,7.4%
2019,442,Luxembourg,female ,15_19,4810,16861,28.5%
2019,528,Netherlands,female ,15_19,31552,496808,6.4%
2019,756,Switzerland,female ,15_19,36060,209572,17.2%
2019,124,Canada,female ,15_19,125508,978597,12.8%
2019,840,United States of America,female ,15_19,1012257,10413408,9.7%
1990,108,Burundi,female,20_24,14954,233484,6.4%
1990,174,Comoros,female,20_24,660,17723,3.7%
1990,262,Djibouti,female,20_24,11116,26395,42.1%
1990,232,Eritrea,female,20_24,712,95652,0.7%
1990,231,Ethiopia,female,20_24,69020,1988176,3.5%
1990,404,Kenya,female,20_24,15930,1055079,1.5%
1990,450,Madagascar,female,20_24,892,517193,0.2%
1990,454,Malawi,female,20_24,58947,405918,14.5%
1990,480,Mauritius,female,20_24,118,55154,0.2%
1990,175,Mayotte,female,20_24,853,4253,20.1%
1990,508,Mozambique,female,20_24,11909,559135,2.1%
1990,638,Réunion,female,20_24,1768,33650,5.3%
1990,646,Rwanda,female,20_24,8369,305312,2.7%
1990,690,Seychelles,female,20_24,107,3256,3.3%
1990,706,Somalia,female,20_24,21014,324176,6.5%
1990,800,Uganda,female,20_24,18254,766191,2.4%
1990,834,United Republic of Tanzania,female,20_24,30925,1119152,2.8%
1990,894,Zambia,female,20_24,14592,357279,4.1%
1990,716,Zimbabwe,female,20_24,33082,495341,6.7%
1990,24,Angola,female,20_24,2185,478542,0.5%
1990,120,Cameroon,female,20_24,12719,494200,2.6%
1990,140,Central African Republic,female,20_24,3292,121485,2.7%
1990,148,Chad,female,20_24,3981,240396,1.7%
1990,178,Congo,female,20_24,7042,109433,6.4%
1990,180,Democratic Republic of the Congo,female,20_24,47720,1496999,3.2%
1990,226,Equatorial Guinea,female,20_24,119,17892,0.7%
1990,266,Gabon,female,20_24,5344,38627,13.8%
1990,678,Sao Tome and Principe,female,20_24,220,5092,4.3%
1990,72,Botswana,female,20_24,905,63364,1.4%
1990,748,Eswatini,female,20_24,3859,37671,10.2%
1990,426,Lesotho,female,20_24,392,81128,0.5%
1990,516,Namibia,female,20_24,5705,68055,8.4%
1990,710,South Africa,female,20_24,49435,1643882,3.0%
1990,204,Benin,female,20_24,5019,214860,2.3%
1990,854,Burkina Faso,female,20_24,18506,387186,4.8%
1990,132,Cabo Verde,female,20_24,656,16289,4.0%
1990,384,Côte d'Ivoire,female,20_24,155620,476140,32.7%
1990,270,Gambia,female,20_24,7718,49200,15.7%
1990,288,Ghana,female,20_24,6807,708806,1.0%
1990,324,Guinea,female,20_24,20254,275529,7.4%
1990,624,Guinea-Bissau,female,20_24,884,38750,2.3%
1990,430,Liberia,female,20_24,4272,89316,4.8%
1990,466,Mali,female,20_24,6897,354965,1.9%
1990,478,Mauritania,female,20_24,7344,92035,8.0%
1990,562,Niger,female,20_24,7800,355481,2.2%
1990,566,Nigeria,female,20_24,21656,3969550,0.5%
1990,686,Senegal,female,20_24,17476,322262,5.4%
1990,694,Sierra Leone,female,20_24,10153,184964,5.5%
1990,768,Togo,female,20_24,4088,165409,2.5%
1990,12,Algeria,female,20_24,10876,1188893,0.9%
1990,818,Egypt,female,20_24,9249,2365732,0.4%
1990,434,Libya,female,20_24,34466,207433,16.6%
1990,504,Morocco,female,20_24,1802,1195263,0.2%
1990,729,Sudan,female,20_24,60183,900047,6.7%
1990,788,Tunisia,female,20_24,1675,391482,0.4%
1990,732,Western Sahara,female,20_24,118,9703,1.2%
1990,51,Armenia,female,20_24,20562,142152,14.5%
1990,31,Azerbaijan,female,20_24,11502,340062,3.4%
1990,48,Bahrain,female,20_24,5735,20099,28.5%
1990,196,Cyprus,female,20_24,2406,31765,7.6%
1990,268,Georgia,female,20_24,8070,204748,3.9%
1990,368,Iraq,female,20_24,3623,827852,0.4%
1990,376,Israel,female,20_24,34741,171779,20.2%
1990,400,Jordan,female,20_24,52077,155304,33.5%
1990,414,Kuwait,female,20_24,41796,89369,46.8%
1990,422,Lebanon,female,20_24,27319,135939,20.1%
1990,512,Oman,female,20_24,5411,60185,9.0%
1990,634,Qatar,female,20_24,7888,13382,58.9%
1990,682,Saudi Arabia,female,20_24,142693,600840,23.7%
1990,275,State of Palestine,female,20_24,15840,95391,16.6%
1990,760,Syrian Arab Republic,female,20_24,32702,556521,5.9%
1990,792,Turkey,female,20_24,80779,2476960,3.3%
1990,784,United Arab Emirates,female,20_24,43747,50314,86.9%
1990,887,Yemen,female,20_24,4457,493364,0.9%
1990,398,Kazakhstan,female,20_24,104483,646347,16.2%
1990,417,Kyrgyzstan,female,20_24,21433,182848,11.7%
1990,762,Tajikistan,female,20_24,10938,235391,4.6%
1990,795,Turkmenistan,female,20_24,7832,168697,4.6%
1990,860,Uzbekistan,female,20_24,42101,910221,4.6%
1990,4,Afghanistan,female,20_24,3167,509197,0.6%
1990,50,Bangladesh,female,20_24,91965,4893661,1.9%
1990,64,Bhutan,female,20_24,94,22818,0.4%
1990,356,India,female,20_24,218107,37586629,0.6%
1990,364,Iran (Islamic Republic of),female,20_24,262778,2365647,11.1%
1990,462,Maldives,female,20_24,356,9789,3.6%
1990,524,Nepal,female,20_24,42343,809422,5.2%
1990,586,Pakistan,female,20_24,206751,4546748,4.5%
1990,144,Sri Lanka,female,20_24,506,821795,0.1%
1990,156,China,female,20_24,21575,64798986,0.0%
1990,344,"China, Hong Kong SAR",female,20_24,43665,249445,17.5%
1990,446,"China, Macao SAR",female,20_24,13823,16447,84.0%
1990,408,Dem. People's Republic of Korea,female,20_24,1671,1151053,0.1%
1990,392,Japan,female,20_24,67408,4330779,1.6%
1990,496,Mongolia,female,20_24,397,107591,0.4%
1990,410,Republic of Korea,female,20_24,1326,2151206,0.1%
1990,96,Brunei Darussalam,female,20_24,4020,12686,31.7%
1990,116,Cambodia,female,20_24,2411,416350,0.6%
1990,360,Indonesia,female,20_24,23657,8897643,0.3%
1990,418,Lao People's Democratic Republic,female,20_24,1264,190796,0.7%
1990,458,Malaysia,female,20_24,49209,804036,6.1%
1990,104,Myanmar,female,20_24,7292,2050107,0.4%
1990,608,Philippines,female,20_24,5438,2868629,0.2%
1990,702,Singapore,female,20_24,28578,157096,18.2%
1990,764,Thailand,female,20_24,34501,2886961,1.2%
1990,626,Timor-Leste,female,20_24,568,36585,1.6%
1990,704,Viet Nam,female,20_24,1473,3242854,0.0%
1990,28,Antigua and Barbuda,female,20_24,651,3122,20.9%
1990,533,Aruba,female,20_24,520,2179,23.9%
1990,44,Bahamas,female,20_24,946,12443,7.6%
1990,52,Barbados,female,20_24,1340,12328,10.9%
1990,192,Cuba,female,20_24,460,566234,0.1%
1990,214,Dominican Republic,female,20_24,10129,352768,2.9%
1990,308,Grenada,female,20_24,107,3679,2.9%
1990,312,Guadeloupe,female,20_24,2682,19793,13.5%
1990,332,Haiti,female,20_24,628,308290,0.2%
1990,388,Jamaica,female,20_24,780,120948,0.6%
1990,474,Martinique,female,20_24,1762,16946,10.4%
1990,630,Puerto Rico,female,20_24,23320,141627,16.5%
1990,662,Saint Lucia,female,20_24,217,6558,3.3%
1990,670,Saint Vincent and the Grenadines,female,20_24,143,5115,2.8%
1990,780,Trinidad and Tobago,female,20_24,1377,51884,2.7%
1990,850,United States Virgin Islands,female,20_24,2481,3760,66.0%
1990,84,Belize,female,20_24,1601,9026,17.7%
1990,188,Costa Rica,female,20_24,27444,142122,19.3%
1990,222,El Salvador,female,20_24,1839,242925,0.8%
1990,320,Guatemala,female,20_24,19597,406962,4.8%
1990,340,Honduras,female,20_24,20993,229793,9.1%
1990,484,Mexico,female,20_24,20449,4118283,0.5%
1990,558,Nicaragua,female,20_24,1358,184878,0.7%
1990,591,Panama,female,20_24,2741,119285,2.3%
1990,32,Argentina,female,20_24,40312,1266618,3.2%
1990,68,Bolivia (Plurinational State of),female,20_24,4140,297544,1.4%
1990,76,Brazil,female,20_24,9879,7056217,0.1%
1990,152,Chile,female,20_24,3033,615861,0.5%
1990,170,Colombia,female,20_24,3618,1655425,0.2%
1990,218,Ecuador,female,20_24,3798,489288,0.8%
1990,254,French Guiana,female,20_24,2220,4593,48.3%
1990,328,Guyana,female,20_24,125,40935,0.3%
1990,600,Paraguay,female,20_24,11034,190474,5.8%
1990,604,Peru,female,20_24,1744,1043432,0.2%
1990,740,Suriname,female,20_24,683,19389,3.5%
1990,858,Uruguay,female,20_24,1662,114637,1.4%
1990,862,Venezuela (Bolivarian Republic of),female,20_24,27628,937832,2.9%
1990,36,Australia,female,20_24,117220,669161,17.5%
1990,554,New Zealand,female,20_24,17128,137841,12.4%
1990,242,Fiji,female,20_24,452,32759,1.4%
1990,540,New Caledonia,female,20_24,807,7835,10.3%
1990,598,Papua New Guinea,female,20_24,845,206679,0.4%
1990,90,Solomon Islands,female,20_24,187,12902,1.4%
1990,548,Vanuatu,female,20_24,81,6203,1.3%
1990,316,Guam,female,20_24,3520,5824,60.4%
1990,296,Kiribati,female,20_24,103,3758,2.7%
1990,583,Micronesia (Fed. States of),female,20_24,256,4377,5.8%
1990,258,French Polynesia,female,20_24,894,10020,8.9%
1990,882,Samoa,female,20_24,109,7343,1.5%
1990,776,Tonga,female,20_24,127,5398,2.4%
1990,112,Belarus,female,20_24,56155,341688,16.4%
1990,100,Bulgaria,female,20_24,1022,288753,0.4%
1990,203,Czechia,female,20_24,1598,331556,0.5%
1990,348,Hungary,female,20_24,14353,335104,4.3%
1990,616,Poland,female,20_24,16492,1225310,1.3%
1990,498,Republic of Moldova,female,20_24,12486,145239,8.6%
1990,642,Romania,female,20_24,396,953213,0.0%
1990,643,Russian Federation,female,20_24,449226,4635211,9.7%
1990,703,Slovakia,female,20_24,1092,182188,0.6%
1990,804,Ukraine,female,20_24,215609,1646550,13.1%
1990,830,Channel Islands,female,20_24,2479,6604,37.5%
1990,208,Denmark,female,20_24,12096,192084,6.3%
1990,233,Estonia,female,20_24,8945,50637,17.7%
1990,246,Finland,female,20_24,3075,171113,1.8%
1990,352,Iceland,female,20_24,559,10343,5.4%
1990,372,Ireland,female,20_24,13978,136341,10.3%
1990,428,Latvia,female,20_24,7871,86779,9.1%
1990,440,Lithuania,female,20_24,7599,134782,5.6%
1990,578,Norway,female,20_24,8735,164549,5.3%
1990,752,Sweden,female,20_24,30930,295701,10.5%
1990,826,United Kingdom,female,20_24,146186,2261408,6.5%
1990,8,Albania,female,20_24,2905,149349,1.9%
1990,70,Bosnia and Herzegovina,female,20_24,1401,183288,0.8%
1990,191,Croatia,female,20_24,16220,158957,10.2%
1990,300,Greece,female,20_24,25945,393626,6.6%
1990,380,Italy,female,20_24,89886,2261996,4.0%
1990,470,Malta,female,20_24,1068,11766,9.1%
1990,807,North Macedonia,female,20_24,2880,84662,3.4%
1990,620,Portugal,female,20_24,33626,378552,8.9%
1990,688,Serbia,female,20_24,2657,332592,0.8%
1990,705,Slovenia,female,20_24,3305,75926,4.4%
1990,724,Spain,female,20_24,50992,1596218,3.2%
1990,40,Austria,female,20_24,26267,313308,8.4%
1990,56,Belgium,female,20_24,56943,360729,15.8%
1990,250,France,female,20_24,163638,2131919,7.7%
1990,276,Germany,female,20_24,252366,3123490,8.1%
1990,442,Luxembourg,female,20_24,4591,13928,33.0%
1990,528,Netherlands,female,20_24,60809,618491,9.8%
1990,756,Switzerland,female,20_24,49357,253510,19.5%
1990,124,Canada,female,20_24,129366,1040314,12.4%
1990,840,United States of America,female,20_24,975715,9413108,10.4%
1995,108,Burundi,female,20_24,11507,228628,5.0%
1995,174,Comoros,female,20_24,669,20458,3.3%
1995,262,Djibouti,female,20_24,8124,28252,28.8%
1995,232,Eritrea,female,20_24,681,76912,0.9%
1995,231,Ethiopia,female,20_24,45104,2372834,1.9%
1995,404,Kenya,female,20_24,37393,1320759,2.8%
1995,450,Madagascar,female,20_24,715,608925,0.1%
1995,454,Malawi,female,20_24,11960,432870,2.8%
1995,480,Mauritius,female,20_24,429,54437,0.8%
1995,175,Mayotte,female,20_24,1667,5591,29.8%
1995,508,Mozambique,female,20_24,16303,720008,2.3%
1995,638,Réunion,female,20_24,2898,30498,9.5%
1995,646,Rwanda,female,20_24,12530,283906,4.4%
1995,690,Seychelles,female,20_24,150,3621,4.1%
1995,706,Somalia,female,20_24,833,332124,0.3%
1995,800,Uganda,female,20_24,25041,890426,2.8%
1995,834,United Republic of Tanzania,female,20_24,59355,1341937,4.4%
1995,894,Zambia,female,20_24,12578,421026,3.0%
1995,716,Zimbabwe,female,20_24,22011,564468,3.9%
1995,24,Angola,female,20_24,2794,624214,0.4%
1995,120,Cameroon,female,20_24,12927,587498,2.2%
1995,140,Central African Republic,female,20_24,4443,144633,3.1%
1995,148,Chad,female,20_24,5017,292611,1.7%
1995,178,Congo,female,20_24,9654,131086,7.4%
1995,180,Democratic Republic of the Congo,female,20_24,111721,1790949,6.2%
1995,226,Equatorial Guinea,female,20_24,164,18904,0.9%
1995,266,Gabon,female,20_24,7183,45658,15.7%
1995,678,Sao Tome and Principe,female,20_24,310,5444,5.7%
1995,72,Botswana,female,20_24,1497,77215,1.9%
1995,748,Eswatini,female,20_24,1818,45664,4.0%
1995,426,Lesotho,female,20_24,358,90866,0.4%
1995,516,Namibia,female,20_24,5804,81366,7.1%
1995,710,South Africa,female,20_24,35706,1922101,1.9%
1995,204,Benin,female,20_24,6824,258286,2.6%
1995,854,Burkina Faso,female,20_24,24524,443711,5.5%
1995,132,Cabo Verde,female,20_24,866,16197,5.3%
1995,384,Côte d'Ivoire,female,20_24,181704,601577,30.2%
1995,270,Gambia,female,20_24,9628,48796,19.7%
1995,288,Ghana,female,20_24,13200,795935,1.7%
1995,324,Guinea,female,20_24,37724,312134,12.1%
1995,624,Guinea-Bissau,female,20_24,1544,46265,3.3%
1995,430,Liberia,female,20_24,10200,91280,11.2%
1995,466,Mali,female,20_24,7940,428544,1.9%
1995,478,Mauritania,female,20_24,4657,105946,4.4%
1995,562,Niger,female,20_24,9092,410200,2.2%
1995,566,Nigeria,female,20_24,17767,4715065,0.4%
1995,686,Senegal,female,20_24,19321,392589,4.9%
1995,694,Sierra Leone,female,20_24,4392,187146,2.3%
1995,768,Togo,female,20_24,4904,192537,2.5%
1995,12,Algeria,female,20_24,9976,1396671,0.7%
1995,818,Egypt,female,20_24,9638,2603121,0.4%
1995,434,Libya,female,20_24,30525,256677,11.9%
1995,504,Morocco,female,20_24,1605,1249304,0.1%
1995,729,Sudan,female,20_24,46178,1087666,4.2%
1995,788,Tunisia,female,20_24,1470,412477,0.4%
1995,732,Western Sahara,female,20_24,96,11032,0.9%
1995,51,Armenia,female,20_24,23242,110612,21.0%
1995,31,Azerbaijan,female,20_24,13495,326933,4.1%
1995,48,Bahrain,female,20_24,1928,23528,8.2%
1995,196,Cyprus,female,20_24,3619,34027,10.6%
1995,268,Georgia,female,20_24,3246,184997,1.8%
1995,368,Iraq,female,20_24,12022,977815,1.2%
1995,376,Israel,female,20_24,35146,219095,16.0%
1995,400,Jordan,female,20_24,67048,228072,29.4%
1995,414,Kuwait,female,20_24,33369,65199,51.2%
1995,422,Lebanon,female,20_24,28272,187472,15.1%
1995,512,Oman,female,20_24,10749,61852,17.4%
1995,634,Qatar,female,20_24,7936,10492,75.6%
1995,682,Saudi Arabia,female,20_24,149348,653362,22.9%
1995,275,State of Palestine,female,20_24,13636,113887,12.0%
1995,760,Syrian Arab Republic,female,20_24,24639,691281,3.6%
1995,792,Turkey,female,20_24,61895,2785241,2.2%
1995,784,United Arab Emirates,female,20_24,59740,76840,77.7%
1995,887,Yemen,female,20_24,4643,554119,0.8%
1995,398,Kazakhstan,female,20_24,89167,637693,14.0%
1995,417,Kyrgyzstan,female,20_24,18481,196168,9.4%
1995,762,Tajikistan,female,20_24,8562,245858,3.5%
1995,795,Turkmenistan,female,20_24,6427,186824,3.4%
1995,860,Uzbekistan,female,20_24,38866,995262,3.9%
1995,4,Afghanistan,female,20_24,3909,744539,0.5%
1995,50,Bangladesh,female,20_24,87754,5387933,1.6%
1995,64,Bhutan,female,20_24,115,22923,0.5%
1995,356,India,female,20_24,179654,41703329,0.4%
1995,364,Iran (Islamic Republic of),female,20_24,163520,2680075,6.1%
1995,462,Maldives,female,20_24,812,11249,7.2%
1995,524,Nepal,female,20_24,54181,926249,5.8%
1995,586,Pakistan,female,20_24,92322,5052889,1.8%
1995,144,Sri Lanka,female,20_24,428,817688,0.1%
1995,156,China,female,20_24,21533,61391187,0.0%
1995,344,"China, Hong Kong SAR",female,20_24,60584,222815,27.2%
1995,446,"China, Macao SAR",female,20_24,12157,16050,75.7%
1995,408,Dem. People's Republic of Korea,female,20_24,1562,1137119,0.1%
1995,392,Japan,female,20_24,78636,4940252,1.6%
1995,496,Mongolia,female,20_24,417,116405,0.4%
1995,410,Republic of Korea,female,20_24,8517,2156734,0.4%
1995,96,Brunei Darussalam,female,20_24,4399,14223,30.9%
1995,116,Cambodia,female,20_24,6154,458584,1.3%
1995,360,Indonesia,female,20_24,20854,9716639,0.2%
1995,418,Lao People's Democratic Republic,female,20_24,1240,219907,0.6%
1995,458,Malaysia,female,20_24,70189,917257,7.7%
1995,104,Myanmar,female,20_24,5778,2185384,0.3%
1995,608,Philippines,female,20_24,8799,3170944,0.3%
1995,702,Singapore,female,20_24,43869,142458,30.8%
1995,764,Thailand,female,20_24,60902,2910788,2.1%
1995,626,Timor-Leste,female,20_24,593,38075,1.6%
1995,704,Viet Nam,female,20_24,2652,3519819,0.1%
1995,28,Antigua and Barbuda,female,20_24,818,3127,26.2%
1995,533,Aruba,female,20_24,857,2655,32.3%
1995,44,Bahamas,female,20_24,790,13260,6.0%
1995,52,Barbados,female,20_24,1507,11674,12.9%
1995,192,Cuba,female,20_24,423,530640,0.1%
1995,214,Dominican Republic,female,20_24,14182,376603,3.8%
1995,308,Grenada,female,20_24,182,3965,4.6%
1995,312,Guadeloupe,female,20_24,3068,15989,19.2%
1995,332,Haiti,female,20_24,488,329578,0.1%
1995,388,Jamaica,female,20_24,860,120865,0.7%
1995,474,Martinique,female,20_24,2149,13535,15.9%
1995,630,Puerto Rico,female,20_24,22886,144081,15.9%
1995,662,Saint Lucia,female,20_24,312,6754,4.6%
1995,670,Saint Vincent and the Grenadines,female,20_24,142,5162,2.8%
1995,780,Trinidad and Tobago,female,20_24,1092,52983,2.1%
1995,850,United States Virgin Islands,female,20_24,2593,4019,64.5%
1995,84,Belize,female,20_24,2011,8969,22.4%
1995,188,Costa Rica,female,20_24,24359,141971,17.2%
1995,222,El Salvador,female,20_24,2290,261591,0.9%
1995,320,Guatemala,female,20_24,11221,476660,2.4%
1995,340,Honduras,female,20_24,11398,265734,4.3%
1995,484,Mexico,female,20_24,19491,4527863,0.4%
1995,558,Nicaragua,female,20_24,717,219239,0.3%
1995,591,Panama,female,20_24,2886,131817,2.2%
1995,32,Argentina,female,20_24,55322,1412970,3.9%
1995,68,Bolivia (Plurinational State of),female,20_24,4433,336400,1.3%
1995,76,Brazil,female,20_24,9665,7342735,0.1%
1995,152,Chile,female,20_24,6040,614620,1.0%
1995,170,Colombia,female,20_24,4211,1689552,0.2%
1995,218,Ecuador,female,20_24,5432,543939,1.0%
1995,254,French Guiana,female,20_24,2655,4489,59.1%
1995,328,Guyana,female,20_24,356,37371,1.0%
1995,600,Paraguay,female,20_24,9753,201299,4.8%
1995,604,Peru,female,20_24,1771,1139837,0.2%
1995,740,Suriname,female,20_24,751,20101,3.7%
1995,858,Uruguay,female,20_24,1479,126177,1.2%
1995,862,Venezuela (Bolivarian Republic of),female,20_24,27582,994394,2.8%
1995,36,Australia,female,20_24,112921,697619,16.2%
1995,554,New Zealand,female,20_24,18037,143158,12.6%
1995,242,Fiji,female,20_24,459,33869,1.4%
1995,540,New Caledonia,female,20_24,969,9006,10.8%
1995,598,Papua New Guinea,female,20_24,790,237911,0.3%
1995,90,Solomon Islands,female,20_24,181,17367,1.0%
1995,548,Vanuatu,female,20_24,86,7068,1.2%
1995,316,Guam,female,20_24,3271,5891,55.5%
1995,296,Kiribati,female,20_24,108,2916,3.7%
1995,583,Micronesia (Fed. States of),female,20_24,197,4445,4.4%
1995,258,French Polynesia,female,20_24,898,9875,9.1%
1995,882,Samoa,female,20_24,212,7269,2.9%
1995,776,Tonga,female,20_24,138,4122,3.3%
1995,112,Belarus,female,20_24,44121,349751,12.6%
1995,100,Bulgaria,female,20_24,1570,292505,0.5%
1995,203,Czechia,female,20_24,2630,413380,0.6%
1995,348,Hungary,female,20_24,11247,374840,3.0%
1995,616,Poland,female,20_24,10917,1374179,0.8%
1995,498,Republic of Moldova,female,20_24,8956,160161,5.6%
1995,642,Romania,female,20_24,2391,920295,0.3%
1995,643,Russian Federation,female,20_24,442706,5034723,8.8%
1995,703,Slovakia,female,20_24,1353,210602,0.6%
1995,804,Ukraine,female,20_24,188120,1750719,10.7%
1995,830,Channel Islands,female,20_24,2434,5288,46.0%
1995,208,Denmark,female,20_24,15211,184387,8.2%
1995,233,Estonia,female,20_24,5966,48655,12.3%
1995,246,Finland,female,20_24,5122,148894,3.4%
1995,352,Iceland,female,20_24,667,10255,6.5%
1995,372,Ireland,female,20_24,12319,155125,7.9%
1995,428,Latvia,female,20_24,6197,85891,7.2%
1995,440,Lithuania,female,20_24,3797,131790,2.9%
1995,578,Norway,female,20_24,10403,157394,6.6%
1995,752,Sweden,female,20_24,29588,286003,10.3%
1995,826,United Kingdom,female,20_24,195806,1935447,10.1%
1995,8,Albania,female,20_24,2951,134774,2.2%
1995,70,Bosnia and Herzegovina,female,20_24,2731,146665,1.9%
1995,191,Croatia,female,20_24,30309,149944,20.2%
1995,300,Greece,female,20_24,42314,404843,10.5%
1995,380,Italy,female,20_24,89652,2123397,4.2%
1995,470,Malta,female,20_24,1018,12754,8.0%
1995,807,North Macedonia,female,20_24,3385,75128,4.5%
1995,620,Portugal,female,20_24,36931,407598,9.1%
1995,688,Serbia,female,20_24,21997,364445,6.0%
1995,705,Slovenia,female,20_24,4016,68640,5.9%
1995,724,Spain,female,20_24,53304,1632795,3.3%
1995,40,Austria,female,20_24,33670,272904,12.3%
1995,56,Belgium,female,20_24,50237,332635,15.1%
1995,250,France,female,20_24,159918,2071880,7.7%
1995,276,Germany,female,20_24,302488,2351452,12.9%
1995,442,Luxembourg,female,20_24,4470,12773,35.0%
1995,528,Netherlands,female,20_24,62059,542867,11.4%
1995,756,Switzerland,female,20_24,52956,228045,23.2%
1995,124,Canada,female,20_24,120756,982293,12.3%
1995,840,United States of America,female,20_24,1098801,8942136,12.3%
2000,108,Burundi,female,20_24,6273,265420,2.4%
2000,174,Comoros,female,20_24,680,24170,2.8%
2000,262,Djibouti,female,20_24,7113,35183,20.2%
2000,232,Eritrea,female,20_24,654,94133,0.7%
2000,231,Ethiopia,female,20_24,29957,2843723,1.1%
2000,404,Kenya,female,20_24,38039,1580108,2.4%
2000,450,Madagascar,female,20_24,622,712025,0.1%
2000,454,Malawi,female,20_24,11714,495018,2.4%
2000,480,Mauritius,female,20_24,2404,55797,4.3%
2000,175,Mayotte,female,20_24,3203,7075,45.3%
2000,508,Mozambique,female,20_24,10562,817992,1.3%
2000,638,Réunion,female,20_24,3781,29355,12.9%
2000,646,Rwanda,female,20_24,21916,362433,6.0%
2000,690,Seychelles,female,20_24,277,3713,7.5%
2000,706,Somalia,female,20_24,963,362008,0.3%
2000,800,Uganda,female,20_24,26808,1055526,2.5%
2000,834,United Republic of Tanzania,female,20_24,42934,1551296,2.8%
2000,894,Zambia,female,20_24,17790,506921,3.5%
2000,716,Zimbabwe,female,20_24,17499,656178,2.7%
2000,24,Angola,female,20_24,3398,731544,0.5%
2000,120,Cameroon,female,20_24,11116,702212,1.6%
2000,140,Central African Republic,female,20_24,5009,165484,3.0%
2000,148,Chad,female,20_24,4746,354727,1.3%
2000,178,Congo,female,20_24,14895,154502,9.6%
2000,180,Democratic Republic of the Congo,female,20_24,46282,2033737,2.3%
2000,226,Equatorial Guinea,female,20_24,209,25380,0.8%
2000,266,Gabon,female,20_24,8944,53604,16.7%
2000,678,Sao Tome and Principe,female,20_24,231,7607,3.0%
2000,72,Botswana,female,20_24,2815,89479,3.1%
2000,748,Eswatini,female,20_24,1691,50516,3.3%
2000,426,Lesotho,female,20_24,325,110049,0.3%
2000,516,Namibia,female,20_24,6922,90551,7.6%
2000,710,South Africa,female,20_24,39333,2141424,1.8%
2000,204,Benin,female,20_24,8629,301967,2.9%
2000,854,Burkina Faso,female,20_24,43926,529370,8.3%
2000,132,Cabo Verde,female,20_24,632,18567,3.4%
2000,384,Côte d'Ivoire,female,20_24,191607,742996,25.8%
2000,270,Gambia,female,20_24,11481,58639,19.6%
2000,288,Ghana,female,20_24,7739,869998,0.9%
2000,324,Guinea,female,20_24,28668,362638,7.9%
2000,624,Guinea-Bissau,female,20_24,1082,55272,2.0%
2000,430,Liberia,female,20_24,7393,130050,5.7%
2000,466,Mali,female,20_24,9516,501105,1.9%
2000,478,Mauritania,female,20_24,2440,121008,2.0%
2000,562,Niger,female,20_24,6288,485796,1.3%
2000,566,Nigeria,female,20_24,15902,5555307,0.3%
2000,686,Senegal,female,20_24,16288,464191,3.5%
2000,694,Sierra Leone,female,20_24,4544,201301,2.3%
2000,768,Togo,female,20_24,7123,239898,3.0%
2000,12,Algeria,female,20_24,9078,1624573,0.6%
2000,818,Egypt,female,20_24,11964,3108839,0.4%
2000,434,Libya,female,20_24,27071,288733,9.4%
2000,504,Morocco,female,20_24,1655,1386632,0.1%
2000,729,Sudan,female,20_24,34689,1241613,2.8%
2000,788,Tunisia,female,20_24,1285,460837,0.3%
2000,732,Western Sahara,female,20_24,119,14767,0.8%
2000,51,Armenia,female,20_24,23254,125009,18.6%
2000,31,Azerbaijan,female,20_24,13267,340591,3.9%
2000,48,Bahrain,female,20_24,5088,25617,19.9%
2000,196,Cyprus,female,20_24,4829,38983,12.4%
2000,268,Georgia,female,20_24,1618,161822,1.0%
2000,368,Iraq,female,20_24,13461,1136976,1.2%
2000,376,Israel,female,20_24,45504,246283,18.5%
2000,400,Jordan,female,20_24,82027,241994,33.9%
2000,414,Kuwait,female,20_24,34461,71756,48.0%
2000,422,Lebanon,female,20_24,37382,183112,20.4%
2000,512,Oman,female,20_24,13863,107274,12.9%
2000,634,Qatar,female,20_24,13180,16079,82.0%
2000,682,Saudi Arabia,female,20_24,137024,867056,15.8%
2000,275,State of Palestine,female,20_24,16801,140620,11.9%
2000,760,Syrian Arab Republic,female,20_24,18518,829743,2.2%
2000,792,Turkey,female,20_24,37918,3009000,1.3%
2000,784,United Arab Emirates,female,20_24,84365,97029,86.9%
2000,887,Yemen,female,20_24,7592,720465,1.1%
2000,398,Kazakhstan,female,20_24,79262,629441,12.6%
2000,417,Kyrgyzstan,female,20_24,11535,217439,5.3%
2000,762,Tajikistan,female,20_24,6882,271614,2.5%
2000,795,Turkmenistan,female,20_24,5224,211393,2.5%
2000,860,Uzbekistan,female,20_24,35970,1115917,3.2%
2000,4,Afghanistan,female,20_24,3851,831930,0.5%
2000,50,Bangladesh,female,20_24,61786,6147639,1.0%
2000,64,Bhutan,female,20_24,149,27460,0.5%
2000,356,India,female,20_24,145418,46014110,0.3%
2000,364,Iran (Islamic Republic of),female,20_24,132399,3448006,3.8%
2000,462,Maldives,female,20_24,1083,12780,8.5%
2000,524,Nepal,female,20_24,59816,1100338,5.4%
2000,586,Pakistan,female,20_24,89656,6048006,1.5%
2000,144,Sri Lanka,female,20_24,400,860782,0.0%
2000,156,China,female,20_24,21542,49151993,0.0%
2000,344,"China, Hong Kong SAR",female,20_24,69458,241967,28.7%
2000,446,"China, Macao SAR",female,20_24,10764,16468,65.4%
